namedLocation,siteID,plotID,date,editedDateStat,individualID,growthForm,phenophaseName,phenophaseStatus,phenophaseIntensityDefinition,phenophaseIntensity,remarksStat,decimalLatitude,decimalLongitude,elevation,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleGeodeticDatum,addDate,editedDate,taxonID,scientificName,remarks,phenophaseIntensityMean
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-28,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-28,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-08-31,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.845
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-04,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-08,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-14,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-09-22,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-02,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,NA,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.845
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06290,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2016-04-20,2016-05-09,RHDA,Rhamnus davurica Pall.,Nearly dead shaded out,0.845
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.845
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-06,2015-10-20,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-14,2015-10-20,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-14,2015-10-20,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,NA,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.845
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-14,2015-10-20,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-14,2015-10-20,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-14,2015-10-20,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2015-10-14,2015-10-20,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,NA,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
