chrom	start	end	K2P
LG_2	74777273	74784998	0.016963970161546497
LG_2	74802736	74805403	0.06191926235620032
LG_N	29826934	29829983	0.02806041912660178
LG_2	74810212	74821137	0.005823124493954237
LG_2	74830448	74838154	0.002991779885338709
LG_2	74839922	74847198	0.022306904312652157
LG_2	74857541	74868492	0.0034772643709991163
LG_2	74874991	74885994	0.13886952039482692
LG_2	74916114	74923840	0.013040534029302133
LG_2	74926935	74933199	0.06718561169852476
LG_2	74933711	74940951	0.034771610813533874
LG_2	74946762	74956636	0.050978645567717154
LG_2	74961107	74970791	0.05773946905057632
LG_N	29865053	29868676	0.04211291026960171
LG_2	74972153	74976555	0.09705021380911698
LG_2	75006569	75017632	0.004614634529670531
LG_2	75021730	75030499	0.07843153861727026
LG_2	75038297	75045522	0.03903332432886654
LG_2	75057247	75065767	0.05115435002259295
LG_2	75084423	75091875	0.07520685659949813
LG_2	75092305	75099974	0.0020586745211498307
LG_2	75101939	75117569	0.05433825501359263
LG_2	75163243	75174243	0.007263979300847827
LG_2	75203844	75205889	0.07541697642801871
LG_N	29917048	29924753	0.009992213085514755
LG_N	2892546	2898193	0.0075048052057139275
LG_2	75251215	75251621	0.05996563261302657
LG_2	75269826	75282037	0.018944715088978145
LG_2	75291547	75296568	0.05590099441857182
LG_2	75349216	75353931	0.010433720827543643
LG_2	75363543	75364024	0.035369871306826235
LG_2	75369147	75376791	0.033429210353965844
LG_2	75430027	75439692	0.0033389036781174084
LG_2	75445405	75464730	0.12149875238704312
LG_2	75468894	75479431	0.004638705079068912
LG_2	75483564	75491313	0.02465905456113889
LG_N	29933268	29938483	0.0848499160834929
LG_2	75536302	75547359	0
LG_2	75557366	75564150	0.011583695793610451
LG_2	75581327	75586504	0.009104271538240748
LG_2	75598699	75606395	0.004996771129970712
LG_2	75607460	75614787	0.04986305096720798
LG_2	75616501	75621899	0.009679528009389095
LG_2	75636895	75646058	0.028990760106402846
LG_2	75656052	75668357	0.04207630794735937
LG_2	75691267	75698192	0.04309533046696114
LG_2	75699794	75706674	0.026868972136731877
LG_N	29947800	29948793	0.06366667614446532
LG_2	75730474	75741438	0.005781405130131885
LG_2	75757665	75763433	0.055974732515971015
LG_2	75765938	75781097	0.01358389232831851
LG_2	75789214	75793761	0.021004453805060712
LG_2	75809876	75820922	0.0034772628042758266
LG_2	75820951	75825878	0.07399734575227158
LG_2	75837813	75838635	0.045397587835396054
LG_2	75848270	75859309	0.004604011553637698
LG_2	75878224	75885292	0.04762206901811495
LG_2	75892458	75899791	0.025145262512637028
LG_N	29989024	29990030	0.07737529320985151
LG_2	75903103	75913996	0.033448009784761104
LG_2	75917624	75926441	0.06923695248545539
LG_2	75932101	75941191	0.017576174300101142
LG_2	75973769	75976983	0.15136901331335645
LG_2	75991251	76002078	0.011719715469068945
LG_2	76016713	76027227	0.05463585443605489
LG_2	76031087	76038282	0.02178189182798998
LG_2	76048503	76053418	0.004657621217501361
LG_2	76084656	76088772	0.009632906262475545
LG_2	76111868	76122024	0.05811403952321523
LG_N	29990451	29991127	0.06615963732066954
LG_2	76124120	76130997	0.03052412471054298
LG_2	76134091	76147474	0.10952679009045362
LG_2	76149430	76159831	0.031946254050356636
LG_2	76163129	76167930	0.0511941756623275
LG_2	76185857	76190376	0.013406974316774904
LG_2	76205506	76212236	0.03725879088773529
LG_2	76236496	76243368	0.08815697408480155
LG_2	76267468	76275211	0.040256857576522455
LG_2	76307001	76321117	0.036716091178083644
LG_2	76353530	76360432	0.03262560585295046
LG_N	29997736	30005843	0.07989197814603054
LG_2	76367166	76378214	0.0058045447930868965
LG_2	76390709	76393233	0.020233414251892807
LG_2	76398878	76406574	0.005982836554384597
LG_2	76407846	76414972	0.043288723163674006
LG_2	76428563	76432967	0.006263907909328559
LG_2	76457852	76465194	0.051822730545123194
LG_2	76471672	76473611	0.054098737706125055
LG_2	76475036	76481278	0.07794236091632631
LG_2	76498209	76505852	0.05155588709019734
LG_2	76507220	76520070	0.0011597568737917129
LG_N	30014964	30030682	0.10891883438528767
LG_2	76541376	76552436	0
LG_2	76558381	76566049	0.01833403544350818
LG_2	76574667	76576995	0.04990123570347833
LG_2	76593380	76600601	0.05688339767313837
LG_2	76610223	76612791	0.024642103120892503
LG_2	76624652	76632192	0.0010985996451511506
LG_2	76633694	76637797	0.013007740210307595
LG_2	76645852	76656368	0.038371539134901135
LG_2	76657520	76664533	0.04588396959084265
LG_2	76676268	76684157	0.09875972188460945
LG_N	30063858	30064510	0.05252751701412081
LG_2	76691393	76701789	0.004580276863884841
LG_2	76704498	76709200	0.02661234018235641
LG_2	76722082	76729945	0.0012940467190102713
LG_2	76744201	76752837	0.00449439547204563
LG_2	76767205	76773177	0.056363986808200824
LG_2	76799947	76804444	0.012265323132615299
LG_2	76821438	76831680	0.0034853440393493116
LG_2	76858657	76870853	0.0081592089853445
LG_2	76890401	76895748	0.11110891095404668
LG_2	76899098	76911591	0.13371710263840064
LG_N	30073427	30075699	0.014189085238494914
LG_2	76911925	76919924	0.012433699810181057
LG_2	76923086	76928865	0.06011285888811615
LG_2	76964798	76986115	0.0028745612987599715
LG_2	77012028	77022898	0.012381364870246946
LG_2	77031971	77036639	0.018099715122545892
LG_2	77069356	77080339	0.011851494504138983
LG_2	77088994	77093600	0.038265464601075085
LG_2	77120037	77135558	0.008237724653983026
LG_2	77169578	77177229	0.0010141991306963603
LG_2	77209553	77210632	0.009592565990047252
LG_N	30089757	30097404	0.010265810494932054
LG_2	77211396	77212308	0.05774517854400999
LG_2	77261479	77273627	0.008067390311690657
LG_2	77280419	77291457	0.0058163505922549825
LG_2	77322002	77329690	0.015171487955520297
LG_2	77349452	77364265	0.06742506363921963
LG_2	77366432	77374122	0.026051909300270078
LG_2	77386900	77394226	0.06929588421193364
LG_2	77396532	77404177	0.004019101927018044
LG_2	77407347	77415056	0.03221887956059446
LG_2	77470475	77475737	0.06441219862901143
LG_N	30098619	30109233	0.0015290531794104423
LG_N	2909460	2917156	0.0029910308834666397
LG_2	77513703	77519284	0.08041667560894031
LG_2	77544883	77561332	0.07072628534858164
LG_2	77578658	77597459	0.05745409164389703
LG_2	77605182	77616254	0.042056715100995484
LG_2	77621985	77634808	0.011804918458835018
LG_2	77640719	77651856	0.038295623088201766
LG_2	77658822	77663294	0.017667633464735957
LG_2	77680458	77685257	0.00833777631389986
LG_2	77687347	77687802	0.12345272941924589
LG_2	77709346	77718693	0.008864216968663583
LG_N	30145180	30149605	0.012840705853442276
LG_2	77726765	77727258	0.04639086672548311
LG_2	77744678	77755009	0.04654315224605866
LG_2	77781612	77787206	0.055781537352680564
LG_2	77870206	77877835	0.001025378400261968
LG_2	77894661	77902383	0.026041561187906327
LG_2	77924117	77931452	0.048660119953396336
LG_2	77944340	77954849	0.01126661287795568
LG_2	77956723	77961327	0.02685543444516115
LG_2	77962286	77973371	0.002318506723252993
LG_2	77980803	77991851	0.00464039833559915
LG_N	30162503	30167677	0.004499462279511152
LG_2	78038848	78046574	0.027818595675050573
LG_2	78047519	78048562	0.06852958656091122
LG_2	78063453	78067933	0.01029564666771073
LG_2	78105167	78112521	0.016835347335612462
LG_2	78115261	78115769	0.03139119947753097
LG_2	78122430	78127020	0.04002748582267433
LG_2	78154313	78162818	0.0007457122933350102
LG_2	78164633	78175670	0.009317004410059693
LG_2	78178719	78186377	0.01537699173713818
LG_2	78208531	78216220	0.0020060207449803845
LG_N	30184159	30189274	0.0026024771268132077
LG_2	78230865	78238597	0.031525237617343826
LG_2	78239001	78240649	0.10637758186070835
LG_2	78241241	78248958	0.013956828884107401
LG_2	78258200	78268804	0
LG_2	78270250	78277588	0.025295963577358912
LG_2	78278322	78289905	0.049345750207959636
LG_2	78302484	78313545	0.0241494442977458
LG_2	78317525	78329483	0.017014295998013768
LG_2	78340426	78351448	0.010428905000709168
LG_2	78392365	78402564	0.01181639239191925
LG_N	30191263	30197986	0.024615430595324558
LG_2	78402577	78406459	0.07535107332297294
LG_2	78409923	78414535	0.06485476893128367
LG_2	78440824	78448390	0.054612454170689724
LG_2	78450644	78457759	0.026332384507862888
LG_2	78470101	78477898	0.03492188744083103
LG_2	78491912	78497671	0.012668900549959823
LG_2	78508591	78516231	0.011299141031837828
LG_2	78547435	78551758	0.059276335118909174
LG_2	78567158	78578907	0.10796026526520786
LG_2	78581177	78591792	0.040350078742111994
LG_N	30205073	30212290	0.003028015577448525
LG_2	78629099	78637839	0.007301873059331909
LG_2	78667619	78678567	0.06424079778917874
LG_2	78679281	78686983	0.028649488388229945
LG_2	78724716	78727984	0.06087572462952507
LG_2	78735806	78743448	0.03182603912359154
LG_2	78758992	78770850	0.02115724356736944
LG_2	78788599	78793091	0.09482136085760279
LG_2	78806411	78814159	0.016846289920908683
LG_2	78856353	78857437	0.036272121586662716
LG_2	78864558	78875601	0.0023051454726910133
LG_N	30237304	30243752	0.061890767766002615
LG_2	78971318	78981708	0.049175808135177676
LG_2	78995453	79009453	0.003437419983995522
LG_2	79021615	79029286	0.0142416489968762
LG_2	79040399	79047984	0.03736843169024663
LG_2	79056321	79064100	0.029044457084482878
LG_2	79080074	79082171	0.0921738005541071
LG_2	79088430	79096128	0.01621459885051754
LG_2	79103741	79109917	0.08980164846475204
LG_2	79117772	79135578	0.05037350502786979
LG_2	79146535	79153236	0.058069681800546905
LG_N	30266141	30273173	0.036370762453957865
LG_2	79154763	79168682	0.08805938968215203
LG_2	79226109	79232231	0.005074108641330361
LG_2	79252657	79263750	0.03719105874744402
LG_2	79292498	79297682	0.0014903140690688947
LG_2	79330195	79334518	0.016204075250187116
LG_2	79356811	79364621	0.018793400344372112
LG_2	79368292	79385193	0.022348796776983162
LG_2	79404248	79415363	0.016109969769857388
LG_2	79417438	79438720	0.024572041999590927
LG_2	79443873	79451484	0.06565283622414403
LG_N	30298579	30299526	0.013463079798664195
LG_2	79457260	79468772	0.010580283790186891
LG_2	79473111	79484160	0.0034843268243794656
LG_2	79517925	79525148	0.03283281301326747
LG_2	79529517	79536097	0.032454487772737094
LG_2	79556026	79556728	0.09389111778262768
LG_2	79565885	79580389	0.00868460739795519
LG_2	79584294	79586508	0.14182433902255012
LG_2	79609793	79617429	0.00409313032392262
LG_2	79638336	79645990	0.0010183302909017296
LG_2	79667309	79674636	0.010023343709626943
LG_N	30303938	30305681	0.08741167300258253
LG_2	79705817	79715869	0.01886839691896909
LG_2	79729186	79737506	0.015988535279594037
LG_2	79763616	79768947	0.02380610108805448
LG_2	79776049	79786434	0.05692121494180961
LG_2	79826989	79833716	0.030889381314316587
LG_2	79878350	79886124	0.023706014729656846
LG_2	79908174	79915450	0
LG_2	79937208	79944880	0
LG_2	79951744	79959530	0.022033050616894076
LG_2	79971916	79984378	0.05784306820467909
LG_N	30347906	30360409	0.0357358261213111
LG_N	2934616	2938557	0.03151257395873816
LG_2	79987086	79991593	0.01991672988105115
LG_2	79994145	80004052	0.03061159858186115
LG_2	80020360	80025490	0.006741618426324838
LG_2	80026715	80033979	0.005028184005136648
LG_2	80040326	80047385	0.06344487713466089
LG_2	80108430	80115095	0.019548442037275883
LG_2	80130580	80143595	0.020740504215524386
LG_2	80151384	80162188	0.005823466479756344
LG_2	80174643	80183232	0.03974741213637108
LG_2	80189087	80205289	0.03783496806168531
LG_N	30366463	30366924	0.06872598855511045
LG_2	80216523	80218267	0.033162238745495454
LG_2	80229933	80241007	0.021498713995494963
LG_2	80258866	80278396	0.019989468030141042
LG_2	80314059	80317228	0.10914682372295938
LG_2	80328402	80336360	0.009085001392221506
LG_2	80362218	80370429	0.0022442521754067373
LG_2	80390834	80398479	0.0020087898534435194
LG_2	80430324	80441396	0.005939360810940493
LG_2	80462213	80468677	0.06548724651575738
LG_2	80478491	80483012	0.010077597498876012
LG_N	30409788	30411414	0.013373055179463295
LG_2	80491534	80500564	0.04577741087796762
LG_2	80510212	80518617	0.0329768563132319
LG_2	80521544	80522236	0.04674249656553314
LG_2	80547590	80555271	0.009079620338796522
LG_2	80555304	80575207	0.017158777647806014
LG_2	80592092	80605113	0.00698594176884108
LG_2	80626512	80635246	0.08107412472546587
LG_2	80659039	80663840	0.0675172953290293
LG_2	80684003	80692823	0.06655922229079654
LG_2	80696051	80707795	0.014036705565623383
LG_N	30433638	30438504	0.0364001222157181
LG_2	80731342	80743097	0.039075585369825055
LG_2	80744153	80746329	0.055598105775588075
LG_2	80747389	80753248	0.0506775492574654
LG_2	80764940	80772617	0.003018874359311175
LG_2	80776237	80776916	0.006309231979605731
LG_2	80786842	80797873	0.003480284667376648
LG_2	80803765	80811868	0.009639585453549714
LG_2	80849988	80852147	0.04015219694587115
LG_2	80864698	80867595	0.013600274741583172
LG_2	80885494	80887088	0.038358386510726365
LG_N	30461480	30466708	0.025334708521120186
LG_2	80907488	80913893	0.0067042304780743035
LG_2	80918501	80924740	0.009277113222205847
LG_2	80958839	80974040	0.02807719313684829
LG_2	80974784	80975811	0.012556179920211524
LG_2	80997029	81007868	0.01055534566626114
LG_2	81019799	81024082	0.07851560089130905
LG_2	81063034	81074076	0.002325585587865422
LG_2	81088254	81099285	0.008184140277887454
LG_2	81115439	81126110	0.02273714552856763
LG_2	81131689	81132411	0.011721890885987588
LG_N	30487213	30493326	0.03577107999100496
LG_2	81140762	81141560	0.06452189363539279
LG_2	81145381	81150041	0.03005371308236844
LG_2	81151166	81151695	0.05716307125083225
LG_2	81172599	81192715	0.021861237646702548
LG_2	81194525	81207289	0.011931688909844678
LG_2	81236667	81244304	0.005162112586433915
LG_2	81250420	81257658	0.0020964391300179637
LG_2	81258902	81266129	0.0382040952323556
LG_2	81271139	81278798	0.00939231498608666
LG_2	81294712	81306176	0.035764745823710926
LG_N	30574875	30575242	0.045132594538318804
LG_2	81323986	81328250	0.008214282831219307
LG_2	81329421	81335039	0.019956479406353086
LG_2	81341503	81353675	0.012906694444916954
LG_2	81356502	81361350	0.00575775486461939
LG_2	81370898	81378154	0.0030643609706866937
LG_2	81466634	81474650	0.030595964391702476
LG_2	81494061	81500831	0.008968716741655175
LG_2	81517950	81525326	0.03597883306488878
LG_2	81526506	81537222	0.029529393812860363
LG_2	81553283	81559179	0.025819983106988333
LG_N	30587572	30590762	0.14411035285466517
LG_2	81585458	81593938	0.03414663068402595
LG_2	81633768	81640941	0.04756104141390948
LG_2	81655215	81663015	0.012738574171377448
LG_2	81665137	81676776	0.047848213555404036
LG_2	81677250	81681793	0.042837378157432986
LG_2	81697415	81702040	0.021659673704225172
LG_2	81702669	81713577	0.054341683447583874
LG_2	81714017	81727109	0.05221045007448967
LG_2	81735783	81737291	0.09459849846882011
LG_2	81742890	81747472	0.0369696126324666
LG_N	30598218	30609062	0.016897041575451313
LG_2	81758558	81770932	0.004655240054908168
LG_2	81794291	81800097	0.012381364870246946
LG_2	81814000	81820668	0.05271752715566789
LG_2	81821124	81828124	0.02541067106011919
LG_2	81850105	81860096	0.007963370649652288
LG_2	81877444	81891434	0.004763320920018587
LG_2	81897862	81906276	0.01487652809224999
LG_2	81947233	81951928	0.0020087898534435194
LG_2	81974273	81982373	0.0681240785018425
LG_2	81987688	81994960	0.04494773815093818
LG_N	30612601	30618446	0.01863375600893238
LG_2	81996301	82001984	0.014882663734604451
LG_2	82012361	82029645	0.0636833452697952
LG_2	82061667	82067608	0.027106754477451332
LG_2	82084161	82089374	0.031044224001144954
LG_2	82095570	82105924	0.011195638016504791
LG_2	82118167	82125804	0.002022247448253207
LG_2	82133874	82142828	0.016646342245581577
LG_2	82144138	82148558	0.08522825440525993
LG_2	82153367	82157801	0.009100212758569733
LG_2	82189028	82197876	0.05682367911228955
LG_N	30629470	30637409	0.04529961785290334
LG_N	2954838	2961120	0.03263689743288553
LG_2	82208169	82215473	0.008133003066997877
LG_2	82255027	82266067	0.0023228845495862844
LG_2	82269294	82271601	0.03459655205115173
LG_2	82277639	82287628	0.004644429547172226
LG_2	82307452	82318048	0.007425803237033661
LG_2	82321243	82329802	0.0052321522318585405
LG_2	82335253	82342611	0.01787682487882248
LG_2	82348932	82359254	0.06184919548920453
LG_2	82362940	82364060	0.07151823219391562
LG_2	82378768	82386077	0.047420099383386725
LG_N	30663222	30663589	0.054336370865592384
LG_2	82395867	82405600	0.02380477979700489
LG_2	82426454	82426924	0.031015918578710343
LG_2	82431678	82433083	0.0687398149656486
LG_2	82443455	82447009	0.01775973159533146
LG_2	82503729	82511400	0.014183931679432977
LG_2	82532989	82541706	0.03286074837182249
LG_2	82561456	82564554	0.019097640437549298
LG_2	82572572	82573360	0.006611648703181192
LG_2	82573409	82580716	0.012232844509145977
LG_2	82591223	82611883	0
LG_N	30675597	30678791	0.12960987503344337
LG_2	82626653	82627090	0.06429861601367043
LG_2	82657565	82679980	0.0025943973612181748
LG_2	82688941	82699666	0.04351301386045341
LG_2	82707475	82712164	0.03604684043359793
LG_2	82724412	82727724	0.049950041745163674
LG_2	82746330	82753423	0.009695285124170117
LG_2	82758219	82765518	0.015389414863557193
LG_2	82771176	82778689	0.0055209222475509565
LG_2	82782316	82796455	0.04906688763215
LG_2	82805716	82813383	0.07296777014949822
LG_N	30689638	30695509	0.025504754353489662
LG_2	82814509	82821255	0.06768185010491012
LG_2	82830366	82840682	0.0024044381179449503
LG_2	82844657	82855627	0.004622622787625425
LG_2	82859854	82865956	0.05063685358278308
LG_2	82882778	82890465	0
LG_2	82895686	82900419	0.007506844539516202
LG_2	82923738	82928463	0.010737867272281624
LG_2	82951142	82962328	0.01473731627591532
LG_2	82966485	82967314	0.01614236758606007
LG_2	82969069	82970690	0.05971954053057987
LG_N	30760684	30767544	0.07667870322688923
LG_2	82988676	82993244	0.01635564253249959
LG_2	83017835	83025508	0.011194325244280028
